ID Produk,Nama Produk,Harga,Penjualan,Nama Toko,Komisi hingga,Komisi,Link Produk,Link Komisi Ekstra
57602643008,Abinaya - JOYA TOP | RAYA COLLECTION mewah cantik elegan kondangan pesta kekinian brokat lace,"489,0RB",24,ABINAYA Official Shop,4%,Rp19.560,https://shopee.co.id/product/190664503/57602643008,https://s.shopee.co.id/40dSbOHuZN
13261853820,ABINAYA - RUI SHIRT | Kemeja daily kemeja kerja Katun Kekinian Vintage Korean Style,"175,0RB",147,ABINAYA Official Shop,5%,Rp8.750,https://shopee.co.id/product/190664503/13261853820,https://s.shopee.co.id/4VZjCJG0YU
18191183525,ABINAYA - Anna Hijab crop Instan tencel,"130,0RB",66,ABINAYA Official Shop,5%,Rp6.500,https://shopee.co.id/product/190664503/18191183525,https://s.shopee.co.id/4LGJ00GdtT
27059695960,ADDIKRI COLLECTION - Gamis sabira Ceruty Babydoll - Baju Muslimah,"155,6RB",10RB+,ADDIKRI OFICIAL STORE,7%,Rp10.890,https://shopee.co.id/product/1179489984/27059695960,https://s.shopee.co.id/4qCZavEjsa
27359695305,ADDIKRI COLLECTION - Gamis Aura Ceruty Babydoll - Dress plus Inner - Baju Muslim - Pakaian Wanita Model Terbaru,"167,9RB",2RB+,ADDIKRI OFICIAL STORE,4%,Rp6.716,https://shopee.co.id/product/1179489984/27359695305,https://s.shopee.co.id/4ft9OcFNDZ
24962545853,ADDIKRI COLLECTION Elia Maxi Dress Jeans Size S M L XL XXL,"154,3RB",141,ADDIKRI OFICIAL STORE,4%,Rp6.174,https://shopee.co.id/product/1179489984/24962545853,https://s.shopee.co.id/5ApPzXDTCg
24412269696,ADDIKRI COLLECTION Minami Midi Dress Jeans Busui Freindly,"144,9RB",1,ADDIKRI OFICIAL STORE,5%,Rp7.245,https://shopee.co.id/product/1179489984/24412269696,https://s.shopee.co.id/50VznEE6Xf
25662697233,ADDIKRI COLLECTION Hawa Ceruty Renda Baby Doll Premium,"150,9RB",11,ADDIKRI OFICIAL STORE,4%,Rp6.036,https://shopee.co.id/product/1179489984/25662697233,https://s.shopee.co.id/BQk2LWVLk
25862542365,ADDIKRI COLLECTION Gryta Overall tunik,"80,0RB",0,ADDIKRI OFICIAL STORE,5%,Rp4.000,https://shopee.co.id/product/1179489984/25862542365,https://s.shopee.co.id/17Jq2X8gj
24512696115,ADDIKRI COLLECTION  Zeinar Long Tunik Over All Wanita,"85,0RB",0,ADDIKRI OFICIAL STORE,5%,Rp4.250,https://shopee.co.id/product/1179489984/24512696115,https://s.shopee.co.id/W3aQxVEfq
28809189006,Adeola Scarf - Woodland Blouse Series - Blouse Motif - Kemeja Printing - Pearl River,"291,6RB",12,Adeola Scarf Official Shop,10%,Rp29.158,https://shopee.co.id/product/183781612/28809189006,https://s.shopee.co.id/LkAEeVs0p
55356363219,Adeola Scarf - Opaline Series Blouse - Blouse Wanita - Ivory,"625,0RB",4,Adeola Scarf Official Shop,5%,Rp31.250,https://shopee.co.id/product/183781612/55356363219,https://s.shopee.co.id/qgQpZTxzw
26209188890,Adeola Scarf - Woodland Tunik Series - Tunik Motif - Tunik Printing - Black Forest,"302,0RB",11,Adeola Scarf Official Shop,10%,Rp30.195,https://shopee.co.id/product/183781612/26209188890,https://s.shopee.co.id/gN0dGUbKv
29928726169,Adeola Scarf - Melayu Series - Svara Kurung - Baju Kurung - Pink Nude,"649,5RB",9,Adeola Scarf Official Shop,10%,Rp64.950,https://shopee.co.id/product/183781612/29928726169,https://s.shopee.co.id/1BJHEBShK2
47002934214,Adeola Scarf Defect Sale - Melayu Series - Baju Kurung - One Set,"402,7RB",31,Adeola Scarf Official Shop,5%,Rp20.135,https://shopee.co.id/product/183781612/47002934214,https://s.shopee.co.id/10zr1sTKf1
24535295521,Adeola Scarf - Woodland Tunik Series - Tunik Motif - Tunik Printing - Pearl River,"302,0RB",10,Adeola Scarf Official Shop,10%,Rp30.195,https://shopee.co.id/product/183781612/24535295521,https://s.shopee.co.id/1Vw7cnRQe8
29529019373,Adeola Scarf - Balik Kampung Prayer Robe - Mukena Motif - Mukena Printing - Mushroom,"319,6RB",10,Adeola Scarf Official Shop,10%,Rp31.960,https://shopee.co.id/product/183781612/29529019373,https://s.shopee.co.id/1LchQUS3z7
27563302267,Adeola Scarf - Rose Embroidery Series Blouse - Blouse Bordir - Blouse Wanita - Mahogany,"325,9RB",61,Adeola Scarf Official Shop,10%,Rp32.589,https://shopee.co.id/product/183781612/27563302267,https://s.shopee.co.id/1qYy1PQ9yE
48755731477,Adeola Scarf - Rose Embroidery Series Blouse - Blouse Bordir - Blouse Wanita - Hazelnut,"325,9RB",3,Adeola Scarf Official Shop,5%,Rp16.295,https://shopee.co.id/product/183781612/48755731477,https://s.shopee.co.id/1gFXp6QnJD
24442465109,Adeola Scarf - Balik Kampung Prayer Robe - Mukena Motif - Mukena Printing - Eggwhite,"319,6RB",8,Adeola Scarf Official Shop,10%,Rp31.960,https://shopee.co.id/product/183781612/24442465109,https://s.shopee.co.id/2BBoQ1OtIK
57906354563,Adeola Scarf - Opaline Series Blouse - Blouse Wanita - Etaupe,"625,0RB",3,Adeola Scarf Official Shop,5%,Rp31.250,https://shopee.co.id/product/183781612/57906354563,https://s.shopee.co.id/20sODiPWdJ
26009352989,Adeola Scarf - Woodland Tunik Series - Tunik Motif - Tunik Printing - Cloudy Day,"302,0RB",3,Adeola Scarf Official Shop,10%,Rp30.195,https://shopee.co.id/product/183781612/26009352989,https://s.shopee.co.id/2VoeodNccQ
26528741216,Adeola Scarf - Melayu Series - Svara Kurung - Baju Kurung - Ivory,"649,5RB",5,Adeola Scarf Official Shop,10%,Rp64.950,https://shopee.co.id/product/183781612/26528741216,https://s.shopee.co.id/2LVEcKOFxP
24470910923,Adeola Scarf - Radwah Prayer Robe - Mukena Motif - Mukena Printing - Dusty Khaki,"278,8RB",0,Adeola Scarf Official Shop,10%,Rp27.880,https://shopee.co.id/product/183781612/24470910923,https://s.shopee.co.id/8AT1Z3237Y
24740841148,Adeola Scarf - Monochrome Series - Senja Blouse - Blouse Lace Prada - Blouse Wanita - Senja,"378,0RB",2,Adeola Scarf Official Shop,10%,Rp37.800,https://shopee.co.id/product/183781612/24740841148,https://s.shopee.co.id/809bMk2gSX
25670767736,Adeola Scarf - Radwah Prayer Robe - Mukena Motif - Mukena Printing - Broken White,"278,8RB",4,Adeola Scarf Official Shop,10%,Rp27.880,https://shopee.co.id/product/183781612/25670767736,https://s.shopee.co.id/8V5rxf0mRe
40855799211,Adeola Scarf - Naia Lace Pleated Skirt - Rok Wanita - Ivory,"279,3RB",11,Adeola Scarf Official Shop,10%,Rp27.930,https://shopee.co.id/product/183781612/40855799211,https://s.shopee.co.id/8KmRlM1Pmd
26328726455,Adeola Scarf - Melayu Series - Maysa Kurung - Baju Kurung - Oat,"649,5RB",10,Adeola Scarf Official Shop,10%,Rp64.950,https://shopee.co.id/product/183781612/26328726455,https://s.shopee.co.id/8piiMGzVlk
